index,row,col,radius_px,diameter_px,stenosis
328,443,341,9.055385138137417,18.110770276274835,0.40160330664342125
329,444,341,8.94427190999916,17.88854381999832,0.40894587543445826
330,445,340,9.219544457292887,18.439088914585774,0.3907553534898235
331,446,339,8.94427190999916,17.88854381999832,0.40894587543445826
332,447,339,8.94427190999916,17.88854381999832,0.40894587543445826
333,448,338,8.94427190999916,17.88854381999832,0.40894587543445826
334,449,338,8.94427190999916,17.88854381999832,0.40894587543445826
335,450,337,8.94427190999916,17.88854381999832,0.40894587543445826
336,451,337,8.94427190999916,17.88854381999832,0.40894587543445826
337,452,336,8.94427190999916,17.88854381999832,0.40894587543445826
338,453,336,8.94427190999916,17.88854381999832,0.40894587543445826
339,454,335,8.94427190999916,17.88854381999832,0.40894587543445826
340,455,335,8.94427190999916,17.88854381999832,0.40894587543445826
341,456,334,8.94427190999916,17.88854381999832,0.40894587543445826
342,457,334,8.94427190999916,17.88854381999832,0.40894587543445826
343,458,333,8.94427190999916,17.88854381999832,0.40894587543445826
344,459,333,8.94427190999916,17.88854381999832,0.40894587543445826
345,460,333,8.54400374531753,17.08800749063506,0.4353963402736224
346,461,332,8.54400374531753,17.08800749063506,0.4353963402736224
347,462,332,8.54400374531753,17.08800749063506,0.4353963402736224
348,463,331,8.0,16.0,0.4713451196359282
349,464,331,8.06225774829855,16.1245154965971,0.46723101182611493
350,465,331,8.246211251235321,16.492422502470642,0.45507502219016605
351,466,331,8.06225774829855,16.1245154965971,0.46723101182611493
352,467,331,8.0,16.0,0.4713451196359282
353,468,331,8.0,16.0,0.4713451196359282
354,469,331,8.0,16.0,0.4713451196359282
355,470,331,8.0,16.0,0.4713451196359282
356,471,331,8.06225774829855,16.1245154965971,0.46723101182611493
357,472,331,8.246211251235321,16.492422502470642,0.45507502219016605
358,473,331,8.246211251235321,16.492422502470642,0.45507502219016605
359,474,331,8.06225774829855,16.1245154965971,0.46723101182611493
360,475,332,8.06225774829855,16.1245154965971,0.46723101182611493
361,476,332,8.246211251235321,16.492422502470642,0.45507502219016605
362,477,332,8.06225774829855,16.1245154965971,0.46723101182611493
363,478,332,8.0,16.0,0.4713451196359282
364,479,332,8.0,16.0,0.4713451196359282
365,480,332,8.0,16.0,0.4713451196359282
366,481,332,8.0,16.0,0.4713451196359282
367,482,332,8.0,16.0,0.4713451196359282
368,483,332,8.0,16.0,0.4713451196359282
369,484,332,8.0,16.0,0.4713451196359282
370,485,332,8.0,16.0,0.4713451196359282
371,486,332,8.06225774829855,16.1245154965971,0.46723101182611493
372,487,332,8.0,16.0,0.4713451196359282
373,488,332,8.0,16.0,0.4713451196359282
374,489,332,8.0,16.0,0.4713451196359282
375,490,332,8.0,16.0,0.4713451196359282
376,491,332,8.0,16.0,0.4713451196359282
377,492,332,8.0,16.0,0.4713451196359282
378,493,332,8.0,16.0,0.4713451196359282
379,494,332,8.0,16.0,0.4713451196359282
380,495,332,8.0,16.0,0.4713451196359282
381,496,332,8.0,16.0,0.4713451196359282
382,497,332,8.0,16.0,0.4713451196359282
383,498,332,8.0,16.0,0.4713451196359282
384,499,332,8.0,16.0,0.4713451196359282
385,500,331,7.0,14.0,0.5374269796814372
386,501,331,6.0,12.0,0.6035088397269461
